"Date","Price","Open","High","Low","Vol.","Change %"
"02/20/2020","91.50","91.51","91.51","91.50","2.33M","0.00%"
"02/19/2020","91.50","91.50","91.50","91.49","1.33M","0.00%"
"02/18/2020","91.50","91.49","91.50","91.49","895.11K","0.01%"
"02/17/2020","91.49","91.49","91.49","91.49","","0.00%"
"02/14/2020","91.49","91.50","91.50","91.48","1.20M","0.00%"
"02/13/2020","91.49","91.49","91.49","91.48","1.23M","0.01%"
"02/12/2020","91.48","91.47","91.48","91.47","823.58K","0.01%"
"02/11/2020","91.47","91.46","91.47","91.46","1.15M","0.01%"
"02/10/2020","91.46","91.47","91.48","91.46","636.00K","-0.01%"
"02/07/2020","91.47","91.47","91.47","91.46","873.09K","0.00%"
"02/06/2020","91.47","91.46","91.47","91.46","1.16M","0.01%"
"02/05/2020","91.46","91.45","91.46","91.44","1.02M","0.02%"
"02/04/2020","91.44","91.45","91.45","91.44","1.01M","0.00%"
"02/03/2020","91.44","91.45","91.45","91.44","1.83M","-0.11%"
"01/31/2020","91.54","91.55","91.55","91.54","1.76M","0.00%"
"01/30/2020","91.54","91.54","91.55","91.54","787.26K","0.00%"
"01/29/2020","91.54","91.53","91.54","91.53","845.24K","0.01%"
"01/28/2020","91.53","91.53","91.54","91.53","1.71M","0.00%"
"01/27/2020","91.53","91.52","91.53","91.52","1.46M","0.01%"
"01/24/2020","91.52","91.53","91.53","91.52","1.24M","0.00%"
"01/23/2020","91.52","91.52","91.53","91.52","893.08K","0.01%"
"01/22/2020","91.51","91.51","91.51","91.50","1.16M","0.00%"
"01/21/2020","91.51","91.51","91.51","91.50","3.17M","0.01%"
"01/17/2020","91.50","91.51","91.51","91.50","1.32M","-0.01%"
"01/16/2020","91.51","91.49","91.51","91.49","1.10M","0.02%"
"01/15/2020","91.49","91.49","91.49","91.48","862.34K","0.01%"
"01/14/2020","91.48","91.48","91.49","91.48","1.06M","0.00%"
"01/13/2020","91.48","91.48","91.48","91.47","1.46M","0.00%"
"01/10/2020","91.48","91.47","91.48","91.47","1.14M","0.00%"
"01/09/2020","91.48","91.48","91.48","91.47","984.31K","0.01%"
"01/08/2020","91.47","91.46","91.47","91.46","1.29M","0.02%"
"01/07/2020","91.45","91.46","91.46","91.45","1.27M","0.00%"
"01/06/2020","91.45","91.46","91.47","91.45","2.47M","-0.01%"
"01/03/2020","91.46","91.46","91.46","91.45","853.18K","0.00%"
"01/02/2020","91.46","91.45","91.46","91.44","3.17M","0.03%"
"12/31/2019","91.43","91.45","91.45","91.43","1.41M","0.00%"
"12/30/2019","91.43","91.44","91.44","91.43","1.38M","0.01%"
"12/27/2019","91.42","91.42","91.43","91.42","1.33M","-0.01%"
"12/26/2019","91.43","91.41","91.43","91.41","956.57K","0.01%"
"12/24/2019","91.42","91.42","91.42","91.41","1.04M","0.01%"
"12/23/2019","91.41","91.40","91.41","91.40","2.85M","0.00%"
"12/20/2019","91.41","91.41","91.41","91.40","1.38M","-0.12%"
"12/19/2019","91.52","91.51","91.52","91.51","1.41M","0.01%"
"12/18/2019","91.51","91.51","91.51","91.50","1.06M","0.02%"
"12/17/2019","91.49","91.50","91.51","91.49","2.35M","-0.01%"
"12/16/2019","91.50","91.49","91.50","91.49","702.76K","0.02%"
"12/13/2019","91.48","91.49","91.50","91.48","753.14K","-0.02%"
"12/12/2019","91.50","91.50","91.50","91.49","601.86K","0.02%"
"12/11/2019","91.48","91.48","91.48","91.47","1.29M","0.00%"
"12/10/2019","91.48","91.48","91.48","91.47","1.04M","0.00%"
"12/09/2019","91.48","91.47","91.48","91.47","776.19K","0.01%"
"12/06/2019","91.47","91.46","91.47","91.46","1.17M","0.00%"
"12/05/2019","91.47","91.47","91.47","91.46","866.10K","0.02%"
"12/04/2019","91.45","91.45","91.46","91.45","1.01M","0.01%"
"12/03/2019","91.44","91.45","91.45","91.44","2.00M","-0.01%"
"12/02/2019","91.45","91.44","91.45","91.44","985.98K","-0.12%"
"11/29/2019","91.56","91.55","91.56","91.55","687.55K","0.00%"
"11/27/2019","91.56","91.55","91.56","91.55","776.28K","0.02%"
"11/26/2019","91.54","91.54","91.55","91.54","952.05K","0.01%"
"11/25/2019","91.53","91.53","91.54","91.53","955.10K","0.00%"
"11/22/2019","91.53","91.53","91.54","91.53","1.20M","0.01%"
"11/21/2019","91.52","91.52","91.53","91.52","976.65K","0.00%"
"11/20/2019","91.52","91.52","91.52","91.51","2.40M","0.01%"
"11/19/2019","91.51","91.52","91.52","91.51","928.82K","-0.01%"
"11/18/2019","91.52","91.51","91.52","91.51","1.61M","0.02%"
"11/15/2019","91.50","91.51","91.51","91.50","2.23M","-0.01%"
"11/14/2019","91.51","91.50","91.51","91.50","3.10M","0.01%"
"11/13/2019","91.50","91.50","91.50","91.49","1.17M","0.00%"
"11/12/2019","91.50","91.50","91.50","91.49","1.82M","0.01%"
"11/11/2019","91.49","91.49","91.49","91.48","464.74K","0.00%"
"11/08/2019","91.49","91.49","91.49","91.48","728.27K","0.00%"
"11/07/2019","91.49","91.48","91.49","91.48","1.34M","0.02%"
"11/06/2019","91.47","91.47","91.48","91.47","1.10M","0.01%"
"11/05/2019","91.46","91.46","91.47","91.46","1.25M","-0.01%"
"11/04/2019","91.47","91.46","91.47","91.46","2.31M","0.01%"
"11/01/2019","91.46","91.46","91.47","91.46","5.62M","-0.15%"
"10/31/2019","91.60","91.59","91.60","91.59","1.24M","0.01%"
"10/30/2019","91.59","91.58","91.59","91.57","1.03M","0.01%"
"10/29/2019","91.58","91.57","91.58","91.57","487.60K","0.02%"
"10/28/2019","91.56","91.57","91.57","91.56","1.94M","-0.01%"
"10/25/2019","91.57","91.56","91.57","91.56","858.78K","0.00%"
"10/24/2019","91.57","91.56","91.57","91.56","735.78K","0.02%"
"10/23/2019","91.55","91.54","91.55","91.54","707.75K","0.00%"
"10/22/2019","91.55","91.55","91.55","91.54","1.82M","0.00%"
"10/21/2019","91.55","91.55","91.55","91.54","820.88K","0.01%"
"10/18/2019","91.54","91.53","91.54","91.53","3.14M","0.00%"
"10/17/2019","91.54","91.53","91.54","91.53","1.35M","0.01%"
"10/16/2019","91.53","91.52","91.53","91.52","1.62M","0.01%"
"10/15/2019","91.52","91.51","91.52","91.51","1.63M","0.01%"
"10/14/2019","91.51","91.51","91.53","91.45","2.72M","-0.01%"
"10/11/2019","91.52","91.52","91.52","91.51","1.45M","0.01%"
"10/10/2019","91.51","91.52","91.52","91.51","1.41M","0.02%"
"10/09/2019","91.49","91.50","91.50","91.49","1.71M","0.00%"
"10/08/2019","91.49","91.49","91.49","91.48","1.22M","0.00%"
"10/07/2019","91.49","91.49","91.49","91.48","687.19K","0.01%"
"10/04/2019","91.48","91.47","91.48","91.47","926.59K","0.00%"
"10/03/2019","91.48","91.47","91.48","91.47","1.10M","0.03%"
"10/02/2019","91.45","91.46","91.46","91.45","2.41M","0.00%"
"10/01/2019","91.45","91.46","91.46","91.45","2.02M","-0.15%"
"09/30/2019","91.59","91.58","91.59","91.58","3.14M","0.01%"
"09/27/2019","91.58","91.59","91.59","91.57","1.03M","0.00%"
"09/26/2019","91.58","91.57","91.58","91.57","1.74M","0.02%"
"09/25/2019","91.56","91.56","91.56","91.55","1.36M","0.00%"
"09/24/2019","91.56","91.56","91.56","91.55","1.66M","0.00%"
"09/23/2019","91.56","91.54","91.56","91.54","1.67M","0.02%"
"09/20/2019","91.54","91.54","91.54","91.53","2.30M","0.01%"
"09/19/2019","91.53","91.55","91.55","91.53","1.98M","0.00%"
"09/18/2019","91.53","91.52","91.53","91.51","1.09M","0.02%"
"09/17/2019","91.51","91.51","91.52","91.50","1.03M","0.01%"
"09/16/2019","91.50","91.51","91.52","91.50","1.12M","0.00%"
"09/13/2019","91.50","91.51","91.51","91.50","1.64M","0.00%"
"09/12/2019","91.50","91.50","91.51","91.50","1.87M","0.02%"
"09/11/2019","91.48","91.48","91.49","91.48","1.44M","-0.01%"
"09/10/2019","91.49","91.49","91.49","91.47","2.33M","0.02%"
"09/09/2019","91.47","91.47","91.48","91.47","1.06M","0.00%"
"09/06/2019","91.47","91.47","91.48","91.46","2.09M","0.01%"
"09/05/2019","91.46","91.47","91.47","91.46","4.89M","0.01%"
"09/04/2019","91.45","91.46","91.46","91.45","1.90M","-0.01%"
"09/03/2019","91.46","91.46","91.46","91.45","4.85M","-0.16%"
"08/30/2019","91.61","91.61","91.62","91.61","3.42M","0.01%"
"08/29/2019","91.60","91.60","91.61","91.60","2.28M","0.02%"
"08/28/2019","91.58","91.59","91.59","91.58","3.86M","-0.01%"
"08/27/2019","91.59","91.59","91.59","91.58","1.62M","0.01%"
"08/26/2019","91.58","91.59","91.59","91.58","2.23M","0.01%"
"08/23/2019","91.57","91.58","91.58","91.56","10.79M","-0.01%"
"08/22/2019","91.58","91.57","91.58","91.57","1.16M","0.03%"
"08/21/2019","91.55","91.56","91.57","91.55","1.43M","-0.01%"
"08/20/2019","91.56","91.56","91.56","91.55","1.68M","0.01%"
"08/19/2019","91.55","91.57","91.57","91.55","4.95M","0.00%"
"08/16/2019","91.55","91.56","91.56","91.55","2.47M","-0.01%"
"08/15/2019","91.56","91.55","91.56","91.54","3.00M","0.04%"
"08/14/2019","91.52","91.53","91.54","91.52","1.99M","-0.01%"
"08/13/2019","91.53","91.51","91.53","91.51","904.68K","0.01%"
"08/12/2019","91.52","91.51","91.52","91.51","2.55M","0.02%"
"08/09/2019","91.50","91.50","91.51","91.50","2.54M","-0.01%"
"08/08/2019","91.51","91.51","91.51","91.50","1.28M","0.01%"
"08/07/2019","91.50","91.48","91.50","91.48","2.37M","0.02%"
"08/06/2019","91.48","91.48","91.49","91.48","4.95M","0.01%"
"08/05/2019","91.47","91.48","91.49","91.47","2.18M","-0.01%"
"08/02/2019","91.48","91.48","91.48","91.47","5.48M","0.00%"
"08/01/2019","91.48","91.47","91.48","91.46","5.66M","-0.14%"
"07/31/2019","91.61","91.61","91.61","91.60","3.29M","0.01%"
"07/30/2019","91.60","91.59","91.60","91.59","2.29M","0.00%"
"07/29/2019","91.60","91.60","91.60","91.59","871.33K","0.02%"
"07/26/2019","91.58","91.59","91.59","91.58","1.20M","-0.01%"
"07/25/2019","91.59","91.57","91.59","91.57","1.43M","0.02%"
"07/24/2019","91.57","91.56","91.57","91.56","793.90K","0.02%"
"07/23/2019","91.55","91.55","91.56","91.55","1.70M","-0.01%"
"07/22/2019","91.56","91.55","91.56","91.55","524.41K","0.00%"
"07/19/2019","91.56","91.55","91.56","91.55","1.51M","0.00%"
"07/18/2019","91.56","91.54","91.56","91.54","1.23M","0.03%"
"07/17/2019","91.53","91.53","91.53","91.52","650.73K","0.00%"
"07/16/2019","91.53","91.52","91.53","91.52","731.48K","0.01%"
"07/15/2019","91.52","91.52","91.52","91.51","520.96K","0.00%"
"07/12/2019","91.52","91.52","91.52","91.51","792.94K","0.01%"
"07/11/2019","91.51","91.50","91.51","91.50","1.23M","0.02%"
"07/10/2019","91.49","91.48","91.49","91.48","1.26M","0.01%"
"07/09/2019","91.48","91.48","91.48","91.47","1.61M","0.01%"
"07/08/2019","91.47","91.48","91.48","91.47","3.56M","0.00%"
"07/05/2019","91.47","91.47","91.48","91.47","1.29M","-0.01%"
"07/03/2019","91.48","91.48","91.48","91.47","1.99M","0.03%"
"07/02/2019","91.45","91.45","91.46","91.45","5.03M","0.01%"
"07/01/2019","91.44","91.45","91.46","91.44","4.01M","-0.19%"
"06/28/2019","91.61","91.62","91.62","91.61","1.11M","0.01%"
"06/27/2019","91.60","91.60","91.61","91.60","615.76K","0.00%"
"06/26/2019","91.60","91.59","91.60","91.59","1.01M","0.02%"
"06/25/2019","91.58","91.59","91.59","91.58","826.60K","0.00%"
"06/24/2019","91.58","91.58","91.59","91.58","1.22M","0.01%"
"06/21/2019","91.57","91.57","91.58","91.57","2.02M","0.00%"
"06/20/2019","91.57","91.57","91.58","91.57","2.52M","0.01%"
"06/19/2019","91.56","91.55","91.56","91.55","521.31K","0.02%"
"06/18/2019","91.54","91.54","91.55","91.54","3.18M","0.00%"
"06/17/2019","91.54","91.54","91.55","91.54","3.39M","0.00%"
"06/14/2019","91.54","91.54","91.54","91.53","601.27K","0.01%"
"06/13/2019","91.53","91.52","91.53","91.52","4.04M","0.03%"
"06/12/2019","91.50","91.50","91.51","91.50","2.31M","0.01%"
